timestamp,concurrency,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_1440
2025-01-02 00:16:00,24,90.0,14.0,17.0,18.0,20.0,28.0,16.0,17.0,34.0,26.0,23.0
2025-01-02 00:17:00,77,24.0,90.0,14.0,17.0,18.0,20.0,28.0,16.0,17.0,34.0,21.0
2025-01-02 00:18:00,13,77.0,24.0,90.0,14.0,17.0,18.0,20.0,28.0,16.0,17.0,12.0
2025-01-02 00:19:00,14,13.0,77.0,24.0,90.0,14.0,17.0,18.0,20.0,28.0,16.0,18.0
2025-01-02 00:20:00,16,14.0,13.0,77.0,24.0,90.0,14.0,17.0,18.0,20.0,28.0,17.0
2025-01-02 00:21:00,15,16.0,14.0,13.0,77.0,24.0,90.0,14.0,17.0,18.0,20.0,19.0
2025-01-02 00:22:00,19,15.0,16.0,14.0,13.0,77.0,24.0,90.0,14.0,17.0,18.0,28.0
2025-01-02 00:23:00,21,19.0,15.0,16.0,14.0,13.0,77.0,24.0,90.0,14.0,17.0,16.0
2025-01-02 00:24:00,17,21.0,19.0,15.0,16.0,14.0,13.0,77.0,24.0,90.0,14.0,18.0
2025-01-02 00:25:00,29,17.0,21.0,19.0,15.0,16.0,14.0,13.0,77.0,24.0,90.0,33.0
2025-01-02 00:26:00,27,29.0,17.0,21.0,19.0,15.0,16.0,14.0,13.0,77.0,24.0,24.0
2025-01-02 00:27:00,26,27.0,29.0,17.0,21.0,19.0,15.0,16.0,14.0,13.0,77.0,21.0
2025-01-02 00:28:00,18,26.0,27.0,29.0,17.0,21.0,19.0,15.0,16.0,14.0,13.0,23.0
2025-01-02 00:29:00,20,18.0,26.0,27.0,29.0,17.0,21.0,19.0,15.0,16.0,14.0,14.0
2025-01-02 00:30:00,119,20.0,18.0,26.0,27.0,29.0,17.0,21.0,19.0,15.0,16.0,155.0
2025-01-02 00:31:00,15,119.0,20.0,18.0,26.0,27.0,29.0,17.0,21.0,19.0,15.0,17.0
2025-01-02 00:32:00,20,15.0,119.0,20.0,18.0,26.0,27.0,29.0,17.0,21.0,19.0,28.0
2025-01-02 00:33:00,41,20.0,15.0,119.0,20.0,18.0,26.0,27.0,29.0,17.0,21.0,27.0
2025-01-02 00:34:00,19,41.0,20.0,15.0,119.0,20.0,18.0,26.0,27.0,29.0,17.0,26.0
2025-01-02 00:35:00,26,19.0,41.0,20.0,15.0,119.0,20.0,18.0,26.0,27.0,29.0,19.0
2025-01-02 00:36:00,33,26.0,19.0,41.0,20.0,15.0,119.0,20.0,18.0,26.0,27.0,40.0
2025-01-02 00:37:00,33,33.0,26.0,19.0,41.0,20.0,15.0,119.0,20.0,18.0,26.0,31.0
2025-01-02 00:38:00,17,33.0,33.0,26.0,19.0,41.0,20.0,15.0,119.0,20.0,18.0,16.0
2025-01-02 00:39:00,19,17.0,33.0,33.0,26.0,19.0,41.0,20.0,15.0,119.0,20.0,20.0
2025-01-02 00:40:00,30,19.0,17.0,33.0,33.0,26.0,19.0,41.0,20.0,15.0,119.0,37.0
2025-01-02 00:41:00,16,30.0,19.0,17.0,33.0,33.0,26.0,19.0,41.0,20.0,15.0,18.0
2025-01-02 00:42:00,25,16.0,30.0,19.0,17.0,33.0,33.0,26.0,19.0,41.0,20.0,34.0
2025-01-02 00:43:00,21,25.0,16.0,30.0,19.0,17.0,33.0,33.0,26.0,19.0,41.0,16.0
2025-01-02 00:44:00,23,21.0,25.0,16.0,30.0,19.0,17.0,33.0,33.0,26.0,19.0,20.0
2025-01-02 00:45:00,109,23.0,21.0,25.0,16.0,30.0,19.0,17.0,33.0,33.0,26.0,133.0
2025-01-02 00:46:00,31,109.0,23.0,21.0,25.0,16.0,30.0,19.0,17.0,33.0,33.0,28.0
2025-01-02 00:47:00,30,31.0,109.0,23.0,21.0,25.0,16.0,30.0,19.0,17.0,33.0,29.0
2025-01-02 00:48:00,23,30.0,31.0,109.0,23.0,21.0,25.0,16.0,30.0,19.0,17.0,22.0
2025-01-02 00:49:00,20,23.0,30.0,31.0,109.0,23.0,21.0,25.0,16.0,30.0,19.0,20.0
2025-01-02 00:50:00,21,20.0,23.0,30.0,31.0,109.0,23.0,21.0,25.0,16.0,30.0,16.0
2025-01-02 00:51:00,28,21.0,20.0,23.0,30.0,31.0,109.0,23.0,21.0,25.0,16.0,22.0
2025-01-02 00:52:00,14,28.0,21.0,20.0,23.0,30.0,31.0,109.0,23.0,21.0,25.0,20.0
2025-01-02 00:53:00,14,14.0,28.0,21.0,20.0,23.0,30.0,31.0,109.0,23.0,21.0,15.0
2025-01-02 00:54:00,21,14.0,14.0,28.0,21.0,20.0,23.0,30.0,31.0,109.0,23.0,24.0
2025-01-02 00:55:00,35,21.0,14.0,14.0,28.0,21.0,20.0,23.0,30.0,31.0,109.0,34.0
2025-01-02 00:56:00,24,35.0,21.0,14.0,14.0,28.0,21.0,20.0,23.0,30.0,31.0,24.0
2025-01-02 00:57:00,26,24.0,35.0,21.0,14.0,14.0,28.0,21.0,20.0,23.0,30.0,32.0
2025-01-02 00:58:00,14,26.0,24.0,35.0,21.0,14.0,14.0,28.0,21.0,20.0,23.0,12.0
2025-01-02 00:59:00,23,14.0,26.0,24.0,35.0,21.0,14.0,14.0,28.0,21.0,20.0,17.0
2025-01-02 01:00:00,111,23.0,14.0,26.0,24.0,35.0,21.0,14.0,14.0,28.0,21.0,211.0
2025-01-02 01:01:00,20,111.0,23.0,14.0,26.0,24.0,35.0,21.0,14.0,14.0,28.0,30.0
2025-01-02 01:02:00,25,20.0,111.0,23.0,14.0,26.0,24.0,35.0,21.0,14.0,14.0,217.0
2025-01-02 01:03:00,46,25.0,20.0,111.0,23.0,14.0,26.0,24.0,35.0,21.0,14.0,37.0
2025-01-02 01:04:00,32,46.0,25.0,20.0,111.0,23.0,14.0,26.0,24.0,35.0,21.0,36.0
2025-01-02 01:05:00,34,32.0,46.0,25.0,20.0,111.0,23.0,14.0,26.0,24.0,35.0,36.0
2025-01-02 01:06:00,36,34.0,32.0,46.0,25.0,20.0,111.0,23.0,14.0,26.0,24.0,38.0
2025-01-02 01:07:00,34,36.0,34.0,32.0,46.0,25.0,20.0,111.0,23.0,14.0,26.0,37.0
2025-01-02 01:08:00,19,34.0,36.0,34.0,32.0,46.0,25.0,20.0,111.0,23.0,14.0,14.0
2025-01-02 01:09:00,22,19.0,34.0,36.0,34.0,32.0,46.0,25.0,20.0,111.0,23.0,25.0
2025-01-02 01:10:00,26,22.0,19.0,34.0,36.0,34.0,32.0,46.0,25.0,20.0,111.0,29.0
2025-01-02 01:11:00,19,26.0,22.0,19.0,34.0,36.0,34.0,32.0,46.0,25.0,20.0,24.0
2025-01-02 01:12:00,25,19.0,26.0,22.0,19.0,34.0,36.0,34.0,32.0,46.0,25.0,30.0
2025-01-02 01:13:00,20,25.0,19.0,26.0,22.0,19.0,34.0,36.0,34.0,32.0,46.0,28.0
2025-01-02 01:14:00,15,20.0,25.0,19.0,26.0,22.0,19.0,34.0,36.0,34.0,32.0,19.0
2025-01-02 01:15:00,132,15.0,20.0,25.0,19.0,26.0,22.0,19.0,34.0,36.0,34.0,151.0
2025-01-02 01:16:00,36,132.0,15.0,20.0,25.0,19.0,26.0,22.0,19.0,34.0,36.0,24.0
2025-01-02 01:17:00,20,36.0,132.0,15.0,20.0,25.0,19.0,26.0,22.0,19.0,34.0,31.0
2025-01-02 01:18:00,20,20.0,36.0,132.0,15.0,20.0,25.0,19.0,26.0,22.0,19.0,17.0
2025-01-02 01:19:00,24,20.0,20.0,36.0,132.0,15.0,20.0,25.0,19.0,26.0,22.0,21.0
2025-01-02 01:20:00,26,24.0,20.0,20.0,36.0,132.0,15.0,20.0,25.0,19.0,26.0,26.0
2025-01-02 01:21:00,19,26.0,24.0,20.0,20.0,36.0,132.0,15.0,20.0,25.0,19.0,24.0
2025-01-02 01:22:00,30,19.0,26.0,24.0,20.0,20.0,36.0,132.0,15.0,20.0,25.0,36.0
2025-01-02 01:23:00,23,30.0,19.0,26.0,24.0,20.0,20.0,36.0,132.0,15.0,20.0,33.0
2025-01-02 01:24:00,31,23.0,30.0,19.0,26.0,24.0,20.0,20.0,36.0,132.0,15.0,31.0
2025-01-02 01:25:00,40,31.0,23.0,30.0,19.0,26.0,24.0,20.0,20.0,36.0,132.0,37.0
2025-01-02 01:26:00,31,40.0,31.0,23.0,30.0,19.0,26.0,24.0,20.0,20.0,36.0,27.0
2025-01-02 01:27:00,37,31.0,40.0,31.0,23.0,30.0,19.0,26.0,24.0,20.0,20.0,32.0
2025-01-02 01:28:00,37,37.0,31.0,40.0,31.0,23.0,30.0,19.0,26.0,24.0,20.0,29.0
2025-01-02 01:29:00,32,37.0,37.0,31.0,40.0,31.0,23.0,30.0,19.0,26.0,24.0,29.0
2025-01-02 01:30:00,144,32.0,37.0,37.0,31.0,40.0,31.0,23.0,30.0,19.0,26.0,154.0
2025-01-02 01:31:00,19,144.0,32.0,37.0,37.0,31.0,40.0,31.0,23.0,30.0,19.0,22.0
2025-01-02 01:32:00,29,19.0,144.0,32.0,37.0,37.0,31.0,40.0,31.0,23.0,30.0,30.0
2025-01-02 01:33:00,23,29.0,19.0,144.0,32.0,37.0,37.0,31.0,40.0,31.0,23.0,35.0
2025-01-02 01:34:00,28,23.0,29.0,19.0,144.0,32.0,37.0,37.0,31.0,40.0,31.0,29.0
2025-01-02 01:35:00,26,28.0,23.0,29.0,19.0,144.0,32.0,37.0,37.0,31.0,40.0,24.0
2025-01-02 01:36:00,37,26.0,28.0,23.0,29.0,19.0,144.0,32.0,37.0,37.0,31.0,46.0
2025-01-02 01:37:00,36,37.0,26.0,28.0,23.0,29.0,19.0,144.0,32.0,37.0,37.0,46.0
2025-01-02 01:38:00,23,36.0,37.0,26.0,28.0,23.0,29.0,19.0,144.0,32.0,37.0,21.0
2025-01-02 01:39:00,25,23.0,36.0,37.0,26.0,28.0,23.0,29.0,19.0,144.0,32.0,39.0
2025-01-02 01:40:00,29,25.0,23.0,36.0,37.0,26.0,28.0,23.0,29.0,19.0,144.0,37.0
2025-01-02 01:41:00,31,29.0,25.0,23.0,36.0,37.0,26.0,28.0,23.0,29.0,19.0,33.0
2025-01-02 01:42:00,27,31.0,29.0,25.0,23.0,36.0,37.0,26.0,28.0,23.0,29.0,37.0
2025-01-02 01:43:00,27,27.0,31.0,29.0,25.0,23.0,36.0,37.0,26.0,28.0,23.0,35.0
2025-01-02 01:44:00,36,27.0,27.0,31.0,29.0,25.0,23.0,36.0,37.0,26.0,28.0,26.0
2025-01-02 01:45:00,158,36.0,27.0,27.0,31.0,29.0,25.0,23.0,36.0,37.0,26.0,153.0
2025-01-02 01:46:00,27,158.0,36.0,27.0,27.0,31.0,29.0,25.0,23.0,36.0,37.0,39.0
2025-01-02 01:47:00,36,27.0,158.0,36.0,27.0,27.0,31.0,29.0,25.0,23.0,36.0,38.0
2025-01-02 01:48:00,13,36.0,27.0,158.0,36.0,27.0,27.0,31.0,29.0,25.0,23.0,20.0
2025-01-02 01:49:00,22,13.0,36.0,27.0,158.0,36.0,27.0,27.0,31.0,29.0,25.0,23.0
2025-01-02 01:50:00,21,22.0,13.0,36.0,27.0,158.0,36.0,27.0,27.0,31.0,29.0,17.0
2025-01-02 01:51:00,33,21.0,22.0,13.0,36.0,27.0,158.0,36.0,27.0,27.0,31.0,31.0
2025-01-02 01:52:00,15,33.0,21.0,22.0,13.0,36.0,27.0,158.0,36.0,27.0,27.0,31.0
2025-01-02 01:53:00,20,15.0,33.0,21.0,22.0,13.0,36.0,27.0,158.0,36.0,27.0,28.0
2025-01-02 01:54:00,21,20.0,15.0,33.0,21.0,22.0,13.0,36.0,27.0,158.0,36.0,19.0
2025-01-02 01:55:00,39,21.0,20.0,15.0,33.0,21.0,22.0,13.0,36.0,27.0,158.0,45.0
2025-01-02 01:56:00,31,39.0,21.0,20.0,15.0,33.0,21.0,22.0,13.0,36.0,27.0,30.0
2025-01-02 01:57:00,26,31.0,39.0,21.0,20.0,15.0,33.0,21.0,22.0,13.0,36.0,30.0
2025-01-02 01:58:00,23,26.0,31.0,39.0,21.0,20.0,15.0,33.0,21.0,22.0,13.0,20.0
2025-01-02 01:59:00,30,23.0,26.0,31.0,39.0,21.0,20.0,15.0,33.0,21.0,22.0,27.0
2025-01-02 02:00:00,167,30.0,23.0,26.0,31.0,39.0,21.0,20.0,15.0,33.0,21.0,184.0
2025-01-02 02:01:00,21,167.0,30.0,23.0,26.0,31.0,39.0,21.0,20.0,15.0,33.0,25.0
2025-01-02 02:02:00,28,21.0,167.0,30.0,23.0,26.0,31.0,39.0,21.0,20.0,15.0,25.0
2025-01-02 02:03:00,36,28.0,21.0,167.0,30.0,23.0,26.0,31.0,39.0,21.0,20.0,42.0
2025-01-02 02:04:00,30,36.0,28.0,21.0,167.0,30.0,23.0,26.0,31.0,39.0,21.0,30.0
2025-01-02 02:05:00,28,30.0,36.0,28.0,21.0,167.0,30.0,23.0,26.0,31.0,39.0,33.0
2025-01-02 02:06:00,37,28.0,30.0,36.0,28.0,21.0,167.0,30.0,23.0,26.0,31.0,34.0
2025-01-02 02:07:00,30,37.0,28.0,30.0,36.0,28.0,21.0,167.0,30.0,23.0,26.0,37.0
2025-01-02 02:08:00,22,30.0,37.0,28.0,30.0,36.0,28.0,21.0,167.0,30.0,23.0,25.0
2025-01-02 02:09:00,62,22.0,30.0,37.0,28.0,30.0,36.0,28.0,21.0,167.0,30.0,27.0
2025-01-02 02:10:00,39,62.0,22.0,30.0,37.0,28.0,30.0,36.0,28.0,21.0,167.0,34.0
2025-01-02 02:11:00,17,39.0,62.0,22.0,30.0,37.0,28.0,30.0,36.0,28.0,21.0,28.0
2025-01-02 02:12:00,18,17.0,39.0,62.0,22.0,30.0,37.0,28.0,30.0,36.0,28.0,40.0
2025-01-02 02:13:00,19,18.0,17.0,39.0,62.0,22.0,30.0,37.0,28.0,30.0,36.0,22.0
2025-01-02 02:14:00,21,19.0,18.0,17.0,39.0,62.0,22.0,30.0,37.0,28.0,30.0,23.0
2025-01-02 02:15:00,165,21.0,19.0,18.0,17.0,39.0,62.0,22.0,30.0,37.0,28.0,187.0
2025-01-02 02:16:00,32,165.0,21.0,19.0,18.0,17.0,39.0,62.0,22.0,30.0,37.0,29.0
2025-01-02 02:17:00,32,32.0,165.0,21.0,19.0,18.0,17.0,39.0,62.0,22.0,30.0,32.0
2025-01-02 02:18:00,21,32.0,32.0,165.0,21.0,19.0,18.0,17.0,39.0,62.0,22.0,23.0
2025-01-02 02:19:00,21,21.0,32.0,32.0,165.0,21.0,19.0,18.0,17.0,39.0,62.0,25.0
2025-01-02 02:20:00,23,21.0,21.0,32.0,32.0,165.0,21.0,19.0,18.0,17.0,39.0,26.0
2025-01-02 02:21:00,24,23.0,21.0,21.0,32.0,32.0,165.0,21.0,19.0,18.0,17.0,22.0
2025-01-02 02:22:00,28,24.0,23.0,21.0,21.0,32.0,32.0,165.0,21.0,19.0,18.0,39.0
2025-01-02 02:23:00,22,28.0,24.0,23.0,21.0,21.0,32.0,32.0,165.0,21.0,19.0,17.0
2025-01-02 02:24:00,29,22.0,28.0,24.0,23.0,21.0,21.0,32.0,32.0,165.0,21.0,31.0
2025-01-02 02:25:00,38,29.0,22.0,28.0,24.0,23.0,21.0,21.0,32.0,32.0,165.0,34.0
2025-01-02 02:26:00,36,38.0,29.0,22.0,28.0,24.0,23.0,21.0,21.0,32.0,32.0,31.0
2025-01-02 02:27:00,27,36.0,38.0,29.0,22.0,28.0,24.0,23.0,21.0,21.0,32.0,104.0
2025-01-02 02:28:00,23,27.0,36.0,38.0,29.0,22.0,28.0,24.0,23.0,21.0,21.0,22.0
2025-01-02 02:29:00,26,23.0,27.0,36.0,38.0,29.0,22.0,28.0,24.0,23.0,21.0,39.0
2025-01-02 02:30:00,183,26.0,23.0,27.0,36.0,38.0,29.0,22.0,28.0,24.0,23.0,183.0
2025-01-02 02:31:00,23,183.0,26.0,23.0,27.0,36.0,38.0,29.0,22.0,28.0,24.0,32.0
2025-01-02 02:32:00,33,23.0,183.0,26.0,23.0,27.0,36.0,38.0,29.0,22.0,28.0,29.0
2025-01-02 02:33:00,30,33.0,23.0,183.0,26.0,23.0,27.0,36.0,38.0,29.0,22.0,32.0
2025-01-02 02:34:00,28,30.0,33.0,23.0,183.0,26.0,23.0,27.0,36.0,38.0,29.0,20.0
2025-01-02 02:35:00,33,28.0,30.0,33.0,23.0,183.0,26.0,23.0,27.0,36.0,38.0,26.0
2025-01-02 02:36:00,41,33.0,28.0,30.0,33.0,23.0,183.0,26.0,23.0,27.0,36.0,114.0
2025-01-02 02:37:00,33,41.0,33.0,28.0,30.0,33.0,23.0,183.0,26.0,23.0,27.0,37.0
2025-01-02 02:38:00,28,33.0,41.0,33.0,28.0,30.0,33.0,23.0,183.0,26.0,23.0,21.0
2025-01-02 02:39:00,28,28.0,33.0,41.0,33.0,28.0,30.0,33.0,23.0,183.0,26.0,31.0
2025-01-02 02:40:00,34,28.0,28.0,33.0,41.0,33.0,28.0,30.0,33.0,23.0,183.0,41.0
2025-01-02 02:41:00,28,34.0,28.0,28.0,33.0,41.0,33.0,28.0,30.0,33.0,23.0,31.0
2025-01-02 02:42:00,35,28.0,34.0,28.0,28.0,33.0,41.0,33.0,28.0,30.0,33.0,153.0
2025-01-02 02:43:00,33,35.0,28.0,34.0,28.0,28.0,33.0,41.0,33.0,28.0,30.0,36.0
2025-01-02 02:44:00,25,33.0,35.0,28.0,34.0,28.0,28.0,33.0,41.0,33.0,28.0,33.0
2025-01-02 02:45:00,157,25.0,33.0,35.0,28.0,34.0,28.0,28.0,33.0,41.0,33.0,152.0
2025-01-02 02:46:00,29,157.0,25.0,33.0,35.0,28.0,34.0,28.0,28.0,33.0,41.0,23.0
2025-01-02 02:47:00,20,29.0,157.0,25.0,33.0,35.0,28.0,34.0,28.0,28.0,33.0,36.0
2025-01-02 02:48:00,17,20.0,29.0,157.0,25.0,33.0,35.0,28.0,34.0,28.0,28.0,24.0
2025-01-02 02:49:00,24,17.0,20.0,29.0,157.0,25.0,33.0,35.0,28.0,34.0,28.0,31.0
2025-01-02 02:50:00,18,24.0,17.0,20.0,29.0,157.0,25.0,33.0,35.0,28.0,34.0,19.0
2025-01-02 02:51:00,30,18.0,24.0,17.0,20.0,29.0,157.0,25.0,33.0,35.0,28.0,23.0
2025-01-02 02:52:00,26,30.0,18.0,24.0,17.0,20.0,29.0,157.0,25.0,33.0,35.0,29.0
2025-01-02 02:53:00,16,26.0,30.0,18.0,24.0,17.0,20.0,29.0,157.0,25.0,33.0,29.0
2025-01-02 02:54:00,21,16.0,26.0,30.0,18.0,24.0,17.0,20.0,29.0,157.0,25.0,22.0
2025-01-02 02:55:00,32,21.0,16.0,26.0,30.0,18.0,24.0,17.0,20.0,29.0,157.0,90.0
2025-01-02 02:56:00,22,32.0,21.0,16.0,26.0,30.0,18.0,24.0,17.0,20.0,29.0,16.0
2025-01-02 02:57:00,26,22.0,32.0,21.0,16.0,26.0,30.0,18.0,24.0,17.0,20.0,33.0
2025-01-02 02:58:00,21,26.0,22.0,32.0,21.0,16.0,26.0,30.0,18.0,24.0,17.0,22.0
2025-01-02 02:59:00,21,21.0,26.0,22.0,32.0,21.0,16.0,26.0,30.0,18.0,24.0,21.0
2025-01-02 03:00:00,161,21.0,21.0,26.0,22.0,32.0,21.0,16.0,26.0,30.0,18.0,122.0
2025-01-02 03:01:00,25,161.0,21.0,21.0,26.0,22.0,32.0,21.0,16.0,26.0,30.0,33.0
2025-01-02 03:02:00,41,25.0,161.0,21.0,21.0,26.0,22.0,32.0,21.0,16.0,26.0,44.0
2025-01-02 03:03:00,36,41.0,25.0,161.0,21.0,21.0,26.0,22.0,32.0,21.0,16.0,35.0
2025-01-02 03:04:00,24,36.0,41.0,25.0,161.0,21.0,21.0,26.0,22.0,32.0,21.0,30.0
2025-01-02 03:05:00,30,24.0,36.0,41.0,25.0,161.0,21.0,21.0,26.0,22.0,32.0,30.0
2025-01-02 03:06:00,37,30.0,24.0,36.0,41.0,25.0,161.0,21.0,21.0,26.0,22.0,44.0
2025-01-02 03:07:00,33,37.0,30.0,24.0,36.0,41.0,25.0,161.0,21.0,21.0,26.0,33.0
2025-01-02 03:08:00,14,33.0,37.0,30.0,24.0,36.0,41.0,25.0,161.0,21.0,21.0,56.0
2025-01-02 03:09:00,29,14.0,33.0,37.0,30.0,24.0,36.0,41.0,25.0,161.0,21.0,27.0
2025-01-02 03:10:00,32,29.0,14.0,33.0,37.0,30.0,24.0,36.0,41.0,25.0,161.0,32.0
2025-01-02 03:11:00,15,32.0,29.0,14.0,33.0,37.0,30.0,24.0,36.0,41.0,25.0,18.0
2025-01-02 03:12:00,26,15.0,32.0,29.0,14.0,33.0,37.0,30.0,24.0,36.0,41.0,29.0
2025-01-02 03:13:00,25,26.0,15.0,32.0,29.0,14.0,33.0,37.0,30.0,24.0,36.0,19.0
2025-01-02 03:14:00,20,25.0,26.0,15.0,32.0,29.0,14.0,33.0,37.0,30.0,24.0,20.0
2025-01-02 03:15:00,164,20.0,25.0,26.0,15.0,32.0,29.0,14.0,33.0,37.0,30.0,157.0
2025-01-02 03:16:00,30,164.0,20.0,25.0,26.0,15.0,32.0,29.0,14.0,33.0,37.0,24.0
2025-01-02 03:17:00,24,30.0,164.0,20.0,25.0,26.0,15.0,32.0,29.0,14.0,33.0,33.0
2025-01-02 03:18:00,21,24.0,30.0,164.0,20.0,25.0,26.0,15.0,32.0,29.0,14.0,19.0
2025-01-02 03:19:00,24,21.0,24.0,30.0,164.0,20.0,25.0,26.0,15.0,32.0,29.0,32.0
2025-01-02 03:20:00,20,24.0,21.0,24.0,30.0,164.0,20.0,25.0,26.0,15.0,32.0,17.0
2025-01-02 03:21:00,25,20.0,24.0,21.0,24.0,30.0,164.0,20.0,25.0,26.0,15.0,20.0
2025-01-02 03:22:00,27,25.0,20.0,24.0,21.0,24.0,30.0,164.0,20.0,25.0,26.0,34.0
2025-01-02 03:23:00,25,27.0,25.0,20.0,24.0,21.0,24.0,30.0,164.0,20.0,25.0,23.0
2025-01-02 03:24:00,35,25.0,27.0,25.0,20.0,24.0,21.0,24.0,30.0,164.0,20.0,29.0
2025-01-02 03:25:00,40,35.0,25.0,27.0,25.0,20.0,24.0,21.0,24.0,30.0,164.0,39.0
2025-01-02 03:26:00,28,40.0,35.0,25.0,27.0,25.0,20.0,24.0,21.0,24.0,30.0,27.0
2025-01-02 03:27:00,24,28.0,40.0,35.0,25.0,27.0,25.0,20.0,24.0,21.0,24.0,30.0
2025-01-02 03:28:00,27,24.0,28.0,40.0,35.0,25.0,27.0,25.0,20.0,24.0,21.0,20.0
2025-01-02 03:29:00,24,27.0,24.0,28.0,40.0,35.0,25.0,27.0,25.0,20.0,24.0,26.0
2025-01-02 03:30:00,185,24.0,27.0,24.0,28.0,40.0,35.0,25.0,27.0,25.0,20.0,136.0
2025-01-02 03:31:00,20,185.0,24.0,27.0,24.0,28.0,40.0,35.0,25.0,27.0,25.0,23.0
2025-01-02 03:32:00,24,20.0,185.0,24.0,27.0,24.0,28.0,40.0,35.0,25.0,27.0,33.0
2025-01-02 03:33:00,23,24.0,20.0,185.0,24.0,27.0,24.0,28.0,40.0,35.0,25.0,31.0
2025-01-02 03:34:00,26,23.0,24.0,20.0,185.0,24.0,27.0,24.0,28.0,40.0,35.0,30.0
2025-01-02 03:35:00,30,26.0,23.0,24.0,20.0,185.0,24.0,27.0,24.0,28.0,40.0,23.0
2025-01-02 03:36:00,39,30.0,26.0,23.0,24.0,20.0,185.0,24.0,27.0,24.0,28.0,29.0
2025-01-02 03:37:00,33,39.0,30.0,26.0,23.0,24.0,20.0,185.0,24.0,27.0,24.0,37.0
2025-01-02 03:38:00,17,33.0,39.0,30.0,26.0,23.0,24.0,20.0,185.0,24.0,27.0,15.0
2025-01-02 03:39:00,18,17.0,33.0,39.0,30.0,26.0,23.0,24.0,20.0,185.0,24.0,25.0
2025-01-02 03:40:00,34,18.0,17.0,33.0,39.0,30.0,26.0,23.0,24.0,20.0,185.0,34.0
2025-01-02 03:41:00,19,34.0,18.0,17.0,33.0,39.0,30.0,26.0,23.0,24.0,20.0,21.0
2025-01-02 03:42:00,39,19.0,34.0,18.0,17.0,33.0,39.0,30.0,26.0,23.0,24.0,37.0
2025-01-02 03:43:00,22,39.0,19.0,34.0,18.0,17.0,33.0,39.0,30.0,26.0,23.0,41.0
2025-01-02 03:44:00,29,22.0,39.0,19.0,34.0,18.0,17.0,33.0,39.0,30.0,26.0,30.0
2025-01-02 03:45:00,179,29.0,22.0,39.0,19.0,34.0,18.0,17.0,33.0,39.0,30.0,168.0
2025-01-02 03:46:00,36,179.0,29.0,22.0,39.0,19.0,34.0,18.0,17.0,33.0,39.0,40.0
2025-01-02 03:47:00,26,36.0,179.0,29.0,22.0,39.0,19.0,34.0,18.0,17.0,33.0,26.0
2025-01-02 03:48:00,19,26.0,36.0,179.0,29.0,22.0,39.0,19.0,34.0,18.0,17.0,21.0
2025-01-02 03:49:00,19,19.0,26.0,36.0,179.0,29.0,22.0,39.0,19.0,34.0,18.0,20.0
2025-01-02 03:50:00,26,19.0,19.0,26.0,36.0,179.0,29.0,22.0,39.0,19.0,34.0,18.0
2025-01-02 03:51:00,16,26.0,19.0,19.0,26.0,36.0,179.0,29.0,22.0,39.0,19.0,25.0
2025-01-02 03:52:00,21,16.0,26.0,19.0,19.0,26.0,36.0,179.0,29.0,22.0,39.0,26.0
2025-01-02 03:53:00,21,21.0,16.0,26.0,19.0,19.0,26.0,36.0,179.0,29.0,22.0,13.0
2025-01-02 03:54:00,23,21.0,21.0,16.0,26.0,19.0,19.0,26.0,36.0,179.0,29.0,24.0
