timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t,cvar_col
2019-01-13 03:45:00,576409.0,694197.6315483133,694198.0,0.0,117789.0,117789.0,False,568205.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:46:00,564478.0,702401.6315483133,702402.0,0.0,137924.0,137924.0,False,576409.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:47:00,562115.0,690470.6315483133,690471.0,0.0,128356.0,128356.0,False,564478.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:48:00,578601.0,688107.6315483133,688108.0,0.0,109507.0,109507.0,False,562115.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:49:00,569954.0,704593.6315483133,704594.0,0.0,134640.0,134640.0,False,578601.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:50:00,593605.0,695946.6315483133,695947.0,0.0,102342.0,102342.0,False,569954.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:51:00,561041.0,719597.6315483133,719598.0,0.0,158557.0,158557.0,False,593605.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:52:00,559153.0,687033.6315483133,687034.0,0.0,127881.0,127881.0,False,561041.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:53:00,568945.0,685145.6315483133,685146.0,0.0,116201.0,116201.0,False,559153.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:54:00,577332.0,694937.6315483133,694938.0,0.0,117606.0,117606.0,False,568945.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:55:00,564350.0,703324.6315483133,703325.0,0.0,138975.0,138975.0,False,577332.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:56:00,553468.0,690342.6315483133,690343.0,0.0,136875.0,136875.0,False,564350.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:57:00,563696.0,679460.6315483133,679461.0,0.0,115765.0,115765.0,False,553468.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:58:00,547748.0,689688.6315483133,689689.0,0.0,141941.0,141941.0,False,563696.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 03:59:00,552437.0,673740.6315483133,673741.0,0.0,121304.0,121304.0,False,547748.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:00:00,669960.0,678429.6315483133,678430.0,0.0,8470.0,8470.0,False,552437.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:01:00,578573.0,795952.6315483133,795953.0,0.0,217380.0,217380.0,False,669960.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:02:00,585354.0,704565.6315483133,704566.0,0.0,119212.0,119212.0,False,578573.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:03:00,592017.0,711346.6315483133,711347.0,0.0,119330.0,119330.0,False,585354.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:04:00,568339.0,718009.6315483133,718010.0,0.0,149671.0,149671.0,False,592017.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:05:00,585107.0,694331.6315483133,694332.0,0.0,109225.0,109225.0,False,568339.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:06:00,583129.0,711099.6315483133,711100.0,0.0,127971.0,127971.0,False,585107.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:07:00,606753.0,709121.6315483133,709122.0,0.0,102369.0,102369.0,False,583129.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:08:00,574277.0,732745.6315483133,732746.0,0.0,158469.0,158469.0,False,606753.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:09:00,574815.0,700269.6315483133,700270.0,0.0,125455.0,125455.0,False,574277.0,30283.054231543145,125992.63154831334,4.160499485454083
2019-01-13 04:10:00,588497.0,700807.6315483133,700808.0,0.0,112311.0,112311.0,False,574815.0,30283.054231543145,125992.63154831334,4.160499485454083
