timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t
2019-01-12 09:36:00,553495.0,684381.6315483133,684382.0,0.0,130887.0,130887.0,False,558389.0,30283.054231543145,125992.63154831334
2019-01-12 09:37:00,559100.0,679487.6315483133,679488.0,0.0,120388.0,120388.0,False,553495.0,30283.054231543145,125992.63154831334
2019-01-12 09:38:00,555599.0,685092.6315483133,685093.0,0.0,129494.0,129494.0,False,559100.0,30283.054231543145,125992.63154831334
2019-01-12 09:39:00,570612.0,681591.6315483133,681592.0,0.0,110980.0,110980.0,False,555599.0,30283.054231543145,125992.63154831334
2019-01-12 09:40:00,584966.0,696604.6315483133,696605.0,0.0,111639.0,111639.0,False,570612.0,30283.054231543145,125992.63154831334
2019-01-12 09:41:00,571705.0,710958.6315483133,710959.0,0.0,139254.0,139254.0,False,584966.0,30283.054231543145,125992.63154831334
2019-01-12 09:42:00,575588.0,697697.6315483133,697698.0,0.0,122110.0,122110.0,False,571705.0,30283.054231543145,125992.63154831334
2019-01-12 09:43:00,565964.0,701580.6315483133,701581.0,0.0,135617.0,135617.0,False,575588.0,30283.054231543145,125992.63154831334
2019-01-12 09:44:00,572865.0,691956.6315483133,691957.0,0.0,119092.0,119092.0,False,565964.0,30283.054231543145,125992.63154831334
2019-01-12 09:45:00,617089.0,698857.6315483133,698858.0,0.0,81769.0,81769.0,False,572865.0,30283.054231543145,125992.63154831334
2019-01-12 09:46:00,615697.0,743081.6315483133,743082.0,0.0,127385.0,127385.0,False,617089.0,30283.054231543145,125992.63154831334
2019-01-12 09:47:00,621582.0,741689.6315483133,741690.0,0.0,120108.0,120108.0,False,615697.0,30283.054231543145,125992.63154831334
2019-01-12 09:48:00,602921.0,747574.6315483133,747575.0,0.0,144654.0,144654.0,False,621582.0,30283.054231543145,125992.63154831334
2019-01-12 09:49:00,590658.0,728913.6315483133,728914.0,0.0,138256.0,138256.0,False,602921.0,30283.054231543145,125992.63154831334
2019-01-12 09:50:00,613440.0,716650.6315483133,716651.0,0.0,103211.0,103211.0,False,590658.0,30283.054231543145,125992.63154831334
2019-01-12 09:51:00,599705.0,739432.6315483133,739433.0,0.0,139728.0,139728.0,False,613440.0,30283.054231543145,125992.63154831334
2019-01-12 09:52:00,587745.0,725697.6315483133,725698.0,0.0,137953.0,137953.0,False,599705.0,30283.054231543145,125992.63154831334
2019-01-12 09:53:00,562710.0,713737.6315483133,713738.0,0.0,151028.0,151028.0,False,587745.0,30283.054231543145,125992.63154831334
2019-01-12 09:54:00,581482.0,688702.6315483133,688703.0,0.0,107221.0,107221.0,False,562710.0,30283.054231543145,125992.63154831334
2019-01-12 09:55:00,578549.0,707474.6315483133,707475.0,0.0,128926.0,128926.0,False,581482.0,30283.054231543145,125992.63154831334
2019-01-12 09:56:00,555120.0,704541.6315483133,704542.0,0.0,149422.0,149422.0,False,578549.0,30283.054231543145,125992.63154831334
2019-01-12 09:57:00,550793.0,681112.6315483133,681113.0,0.0,130320.0,130320.0,False,555120.0,30283.054231543145,125992.63154831334
2019-01-12 09:58:00,562589.0,676785.6315483133,676786.0,0.0,114197.0,114197.0,False,550793.0,30283.054231543145,125992.63154831334
2019-01-12 09:59:00,583837.0,688581.6315483133,688582.0,0.0,104745.0,104745.0,False,562589.0,30283.054231543145,125992.63154831334
2019-01-12 10:00:00,672798.0,709829.6315483133,709830.0,0.0,37032.0,37032.0,False,583837.0,30283.054231543145,125992.63154831334
2019-01-12 10:01:00,613156.0,798790.6315483133,798791.0,0.0,185635.0,185635.0,False,672798.0,30283.054231543145,125992.63154831334
2019-01-12 10:02:00,615925.0,739148.6315483133,739149.0,0.0,123224.0,123224.0,False,613156.0,30283.054231543145,125992.63154831334
2019-01-12 10:03:00,605002.0,741917.6315483133,741918.0,0.0,136916.0,136916.0,False,615925.0,30283.054231543145,125992.63154831334
2019-01-12 10:04:00,614712.0,730994.6315483133,730995.0,0.0,116283.0,116283.0,False,605002.0,30283.054231543145,125992.63154831334
2019-01-12 10:05:00,632308.0,740704.6315483133,740705.0,0.0,108397.0,108397.0,False,614712.0,30283.054231543145,125992.63154831334
2019-01-12 10:06:00,629592.0,758300.6315483133,758301.0,0.0,128709.0,128709.0,False,632308.0,30283.054231543145,125992.63154831334
2019-01-12 10:07:00,621169.0,755584.6315483133,755585.0,0.0,134416.0,134416.0,False,629592.0,30283.054231543145,125992.63154831334
2019-01-12 10:08:00,611268.0,747161.6315483133,747162.0,0.0,135894.0,135894.0,False,621169.0,30283.054231543145,125992.63154831334
2019-01-12 10:09:00,588057.0,737260.6315483133,737261.0,0.0,149204.0,149204.0,False,611268.0,30283.054231543145,125992.63154831334
2019-01-12 10:10:00,630571.0,714049.6315483133,714050.0,0.0,83479.0,83479.0,False,588057.0,30283.054231543145,125992.63154831334
2019-01-12 10:11:00,626327.0,756563.6315483133,756564.0,0.0,130237.0,130237.0,False,630571.0,30283.054231543145,125992.63154831334
2019-01-12 10:12:00,609606.0,752319.6315483133,752320.0,0.0,142714.0,142714.0,False,626327.0,30283.054231543145,125992.63154831334
2019-01-12 10:13:00,590924.0,735598.6315483133,735599.0,0.0,144675.0,144675.0,False,609606.0,30283.054231543145,125992.63154831334
2019-01-12 10:14:00,569357.0,716916.6315483133,716917.0,0.0,147560.0,147560.0,False,590924.0,30283.054231543145,125992.63154831334
2019-01-12 10:15:00,601976.0,695349.6315483133,695350.0,0.0,93374.0,93374.0,False,569357.0,30283.054231543145,125992.63154831334
2019-01-12 10:16:00,611700.0,727968.6315483133,727969.0,0.0,116269.0,116269.0,False,601976.0,30283.054231543145,125992.63154831334
2019-01-12 10:17:00,613031.0,737692.6315483133,737693.0,0.0,124662.0,124662.0,False,611700.0,30283.054231543145,125992.63154831334
2019-01-12 10:18:00,620360.0,739023.6315483133,739024.0,0.0,118664.0,118664.0,False,613031.0,30283.054231543145,125992.63154831334
2019-01-12 10:19:00,616865.0,746352.6315483133,746353.0,0.0,129488.0,129488.0,False,620360.0,30283.054231543145,125992.63154831334
2019-01-12 10:20:00,645195.0,742857.6315483133,742858.0,0.0,97663.0,97663.0,False,616865.0,30283.054231543145,125992.63154831334
2019-01-12 10:21:00,630220.0,771187.6315483133,771188.0,0.0,140968.0,140968.0,False,645195.0,30283.054231543145,125992.63154831334
2019-01-12 10:22:00,616579.0,756212.6315483133,756213.0,0.0,139634.0,139634.0,False,630220.0,30283.054231543145,125992.63154831334
2019-01-12 10:23:00,617967.0,742571.6315483133,742572.0,0.0,124605.0,124605.0,False,616579.0,30283.054231543145,125992.63154831334
2019-01-12 10:24:00,590719.0,743959.6315483133,743960.0,0.0,153241.0,153241.0,False,617967.0,30283.054231543145,125992.63154831334
2019-01-12 10:25:00,607461.0,716711.6315483133,716712.0,0.0,109251.0,109251.0,False,590719.0,30283.054231543145,125992.63154831334
2019-01-12 10:26:00,595604.0,733453.6315483133,733454.0,0.0,137850.0,137850.0,False,607461.0,30283.054231543145,125992.63154831334
2019-01-12 10:27:00,579180.0,721596.6315483133,721597.0,0.0,142417.0,142417.0,False,595604.0,30283.054231543145,125992.63154831334
2019-01-12 10:28:00,577091.0,705172.6315483133,705173.0,0.0,128082.0,128082.0,False,579180.0,30283.054231543145,125992.63154831334
2019-01-12 10:29:00,589654.0,703083.6315483133,703084.0,0.0,113430.0,113430.0,False,577091.0,30283.054231543145,125992.63154831334
2019-01-12 10:30:00,635898.0,715646.6315483133,715647.0,0.0,79749.0,79749.0,False,589654.0,30283.054231543145,125992.63154831334
2019-01-12 10:31:00,570907.0,761890.6315483133,761891.0,0.0,190984.0,190984.0,False,635898.0,30283.054231543145,125992.63154831334
2019-01-12 10:32:00,582776.0,696899.6315483133,696900.0,0.0,114124.0,114124.0,False,570907.0,30283.054231543145,125992.63154831334
2019-01-12 10:33:00,566317.0,708768.6315483133,708769.0,0.0,142452.0,142452.0,False,582776.0,30283.054231543145,125992.63154831334
2019-01-12 10:34:00,536499.0,692309.6315483133,692310.0,0.0,155811.0,155811.0,False,566317.0,30283.054231543145,125992.63154831334
2019-01-12 10:35:00,584796.0,662491.6315483133,662492.0,0.0,77696.0,77696.0,False,536499.0,30283.054231543145,125992.63154831334
2019-01-12 10:36:00,567809.0,686671.4468005863,686672.0,0.0,118863.0,118863.0,False,584796.0,24486.35005406506,101875.44680058624
2019-01-12 10:37:00,568353.0,670070.0016698192,670071.0,0.0,101718.0,101718.0,False,567809.0,24579.020386216518,102261.00166981923
