timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t
2019-01-12 09:36:00,553495.0,626536.3016799502,626537.0,0.0,73042.0,73042.0,False,565275.875,22536.492745438274,61260.42667995025
2019-01-12 09:37:00,559100.0,627206.9266799502,627207.0,0.0,68107.0,68107.0,False,565946.5,22536.492745438274,61260.42667995025
2019-01-12 09:38:00,555599.0,630516.7391799502,630517.0,0.0,74918.0,74918.0,False,569256.3125,22536.492745438274,61260.42667995025
2019-01-12 09:39:00,570612.0,623609.1766799502,623610.0,0.0,52998.0,52998.0,False,562348.75,22536.492745438274,61260.42667995025
2019-01-12 09:40:00,584966.0,667055.9891799502,667056.0,0.0,82090.0,82090.0,False,605795.5625,22536.492745438274,61260.42667995025
2019-01-12 09:41:00,571705.0,641564.0516799502,641565.0,0.0,69860.0,69860.0,False,580303.625,22536.492745438274,61260.42667995025
2019-01-12 09:42:00,575588.0,644890.3641799502,644891.0,0.0,69303.0,69303.0,False,583629.9375,22536.492745438274,61260.42667995025
2019-01-12 09:43:00,565964.0,645561.4891799502,645562.0,0.0,79598.0,79598.0,False,584301.0625,22536.492745438274,61260.42667995025
2019-01-12 09:44:00,572865.0,631223.8016799502,631224.0,0.0,58359.0,58359.0,False,569963.375,22536.492745438274,61260.42667995025
2019-01-12 09:45:00,617089.0,638562.6141799502,638563.0,0.0,21474.0,21474.0,False,577302.1875,22536.492745438274,61260.42667995025
2019-01-12 09:46:00,615697.0,654039.5516799502,654040.0,0.0,38343.0,38343.0,False,592779.125,22536.492745438274,61260.42667995025
2019-01-12 09:47:00,621582.0,660389.9891799502,660390.0,0.0,38808.0,38808.0,False,599129.5625,22536.492745438274,61260.42667995025
2019-01-12 09:48:00,602921.0,678040.7391799502,678041.0,0.0,75120.0,75120.0,False,616780.3125,22536.492745438274,61260.42667995025
2019-01-12 09:49:00,590658.0,663056.8641799502,663057.0,0.0,72399.0,72399.0,False,601796.4375,22536.492745438274,61260.42667995025
2019-01-12 09:50:00,613440.0,654599.3016799502,654600.0,0.0,41160.0,41160.0,False,593338.875,22536.492745438274,61260.42667995025
2019-01-12 09:51:00,599705.0,659959.3016799502,659960.0,0.0,60255.0,60255.0,False,598698.875,22536.492745438274,61260.42667995025
2019-01-12 09:52:00,587745.0,657258.8016799502,657259.0,0.0,69514.0,69514.0,False,595998.375,22536.492745438274,61260.42667995025
2019-01-12 09:53:00,562710.0,649797.2391799502,649798.0,0.0,87088.0,87088.0,False,588536.8125,22536.492745438274,61260.42667995025
2019-01-12 09:54:00,581482.0,636340.3016799502,636341.0,0.0,54859.0,54859.0,False,575079.875,22536.492745438274,61260.42667995025
2019-01-12 09:55:00,578549.0,659461.6766799502,659462.0,0.0,80913.0,80913.0,False,598201.25,22536.492745438274,61260.42667995025
2019-01-12 09:56:00,555120.0,649855.9891799502,649856.0,0.0,94736.0,94736.0,False,588595.5625,22536.492745438274,61260.42667995025
2019-01-12 09:57:00,550793.0,647867.3641799502,647868.0,0.0,97075.0,97075.0,False,586606.9375,22536.492745438274,61260.42667995025
2019-01-12 09:58:00,562589.0,625725.3016799502,625726.0,0.0,63137.0,63137.0,False,564464.875,22536.492745438274,61260.42667995025
2019-01-12 09:59:00,583837.0,639447.3016799502,639448.0,0.0,55611.0,55611.0,False,578186.875,22536.492745438274,61260.42667995025
2019-01-12 10:00:00,672798.0,666290.4891799502,666291.0,6507.0,0.0,65070.0,False,605030.0625,22536.492745438274,61260.42667995025
2019-01-12 10:01:00,613156.0,687797.1766799502,687798.0,0.0,74642.0,74642.0,False,626536.75,22536.492745438274,61260.42667995025
2019-01-12 10:02:00,615925.0,671543.8016799502,671544.0,0.0,55619.0,55619.0,False,610283.375,22536.492745438274,61260.42667995025
2019-01-12 10:03:00,605002.0,679060.8016799502,679061.0,0.0,74059.0,74059.0,False,617800.375,22536.492745438274,61260.42667995025
2019-01-12 10:04:00,614712.0,664674.9891799502,664675.0,0.0,49963.0,49963.0,False,603414.5625,22536.492745438274,61260.42667995025
2019-01-12 10:05:00,632308.0,691057.5516799502,691058.0,0.0,58750.0,58750.0,False,629797.125,22536.492745438274,61260.42667995025
2019-01-12 10:06:00,629592.0,717571.5671466878,717572.0,0.0,87980.0,87980.0,False,660297.8125,21069.875383704057,57273.75464668779
2019-01-12 10:07:00,621169.0,725404.202463056,725405.0,0.0,104236.0,104236.0,False,666577.0625,21641.334950841872,58827.13996305599
2019-01-12 10:08:00,611268.0,699825.548162529,699826.0,0.0,88558.0,88558.0,False,637354.0625,22982.017261905894,62471.48566252905
2019-01-12 10:09:00,588057.0,692277.5050889236,692278.0,0.0,104221.0,104221.0,False,629018.8125,23271.615035661773,63258.692588923564
2019-01-12 10:10:00,630571.0,710118.2469732091,710119.0,0.0,79548.0,79548.0,False,644671.0625,24076.717679352507,65447.18447320905
2019-01-12 10:11:00,626327.0,698387.3495617858,698388.0,0.0,72061.0,72061.0,False,633245.375,23964.437022370457,65141.97456178581
2019-01-12 10:12:00,609606.0,690221.6743519676,690222.0,0.0,80616.0,80616.0,False,625095.3125,23958.693416904047,65126.36185196766
2019-01-12 10:13:00,590924.0,678772.1657700023,678773.0,0.0,87849.0,87849.0,False,613466.6875,24024.586785174473,65305.47827000225
2019-01-12 10:14:00,569357.0,668785.3225734466,668786.0,0.0,99429.0,99429.0,False,603244.75,24111.07330430608,65540.57257344652
2019-01-12 10:15:00,601976.0,663736.9359991559,663737.0,0.0,61761.0,61761.0,False,596934.0625,24575.44871264975,66802.8734991559
2019-01-12 10:16:00,611700.0,676829.812133396,676830.0,0.0,65130.0,65130.0,False,613971.3125,23124.39200559474,62858.49963339604
2019-01-12 10:17:00,613031.0,672673.3081899621,672674.0,0.0,59643.0,59643.0,False,611697.5,22431.7872629194,60975.80818996206
2019-01-12 10:18:00,620360.0,667963.8861821266,667964.0,0.0,47604.0,47604.0,False,608818.125,21758.54936120898,59145.76118212661
2019-01-12 10:19:00,616865.0,671938.1343356966,671939.0,0.0,55074.0,55074.0,False,611951.3125,22067.95885025284,59986.82183569654
2019-01-12 10:20:00,645195.0,687997.2650369317,687998.0,0.0,42803.0,42803.0,False,627658.0,22197.615695271466,60339.265036931785
2019-01-12 10:21:00,630220.0,691297.2682311921,691298.0,0.0,61078.0,61078.0,False,631242.0,22093.13891802477,60055.26823119217
2019-01-12 10:22:00,616579.0,685757.217102029,685758.0,0.0,69179.0,69179.0,False,625771.1875,22067.667403240965,59986.02960202896
2019-01-12 10:23:00,617967.0,671957.5510795163,671958.0,0.0,53991.0,53991.0,False,611970.1875,22068.15814703095,59987.363579516255
2019-01-12 10:24:00,590719.0,672930.7537698699,672931.0,0.0,82212.0,82212.0,False,613212.25,21969.249969631368,59718.503769869916
2019-01-12 10:25:00,607461.0,662938.1933962237,662939.0,0.0,55478.0,55478.0,False,603192.0,21979.436432528655,59746.19339622376
2019-01-12 10:26:00,595604.0,663550.7883608807,663551.0,0.0,67947.0,67947.0,False,603784.4375,21986.85196292286,59766.35086088069
