timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t
2019-01-12 09:36:00,553495.0,661600.6662454507,661601.0,0.0,108106.0,108106.0,False,565275.875,22536.492745438274,96324.79124545076
2019-01-12 09:37:00,559100.0,662271.2912454507,662272.0,0.0,103172.0,103172.0,False,565946.5,22536.492745438274,96324.79124545076
2019-01-12 09:38:00,555599.0,665581.1037454507,665582.0,0.0,109983.0,109983.0,False,569256.3125,22536.492745438274,96324.79124545076
2019-01-12 09:39:00,570612.0,658673.5412454507,658674.0,0.0,88062.0,88062.0,False,562348.75,22536.492745438274,96324.79124545076
2019-01-12 09:40:00,584966.0,702120.3537454507,702121.0,0.0,117155.0,117155.0,False,605795.5625,22536.492745438274,96324.79124545076
2019-01-12 09:41:00,571705.0,676628.4162454507,676629.0,0.0,104924.0,104924.0,False,580303.625,22536.492745438274,96324.79124545076
2019-01-12 09:42:00,575588.0,679954.7287454507,679955.0,0.0,104367.0,104367.0,False,583629.9375,22536.492745438274,96324.79124545076
2019-01-12 09:43:00,565964.0,680625.8537454507,680626.0,0.0,114662.0,114662.0,False,584301.0625,22536.492745438274,96324.79124545076
2019-01-12 09:44:00,572865.0,666288.1662454507,666289.0,0.0,93424.0,93424.0,False,569963.375,22536.492745438274,96324.79124545076
2019-01-12 09:45:00,617089.0,673626.9787454507,673627.0,0.0,56538.0,56538.0,False,577302.1875,22536.492745438274,96324.79124545076
2019-01-12 09:46:00,615697.0,664333.6923121499,664334.0,0.0,48637.0,48637.0,False,592779.125,16741.162542715603,71554.56731214987
2019-01-12 09:47:00,621582.0,677084.2345908647,677085.0,0.0,55503.0,55503.0,False,599129.5625,18238.553952036367,77954.6720908648
2019-01-12 09:48:00,602921.0,699130.4770657979,699131.0,0.0,96210.0,96210.0,False,616780.3125,19266.939095602775,82350.16456579784
2019-01-12 09:49:00,590658.0,684220.2123721926,684221.0,0.0,93563.0,93563.0,False,601796.4375,19284.161226215336,82423.77487219268
2019-01-12 09:50:00,613440.0,677099.0989475406,677100.0,0.0,63660.0,63660.0,False,593338.875,19596.84163280431,83760.22394754058
2019-01-12 09:51:00,599705.0,679610.9904053538,679611.0,0.0,79906.0,79906.0,False,598698.875,18930.487969647595,80912.11540535385
2019-01-12 09:52:00,587745.0,674913.534949549,674914.0,0.0,87169.0,87169.0,False,595998.375,18463.27312743702,78915.15994954898
2019-01-12 09:53:00,562710.0,667520.0576113588,667521.0,0.0,104811.0,104811.0,False,588536.8125,18479.20257545719,78983.24511135877
2019-01-12 09:54:00,581482.0,658685.7858851781,658686.0,0.0,77204.0,77204.0,False,575079.875,19560.737996705106,83605.91088517813
2019-01-12 09:55:00,578549.0,681766.4624017177,681767.0,0.0,103218.0,103218.0,False,598201.25,19551.21603392274,83565.21240171762
2019-01-12 09:56:00,555120.0,661500.8124113078,661501.0,0.0,106381.0,106381.0,False,588595.5625,17057.17307545322,72905.24991130788
2019-01-12 09:57:00,550793.0,662114.0821035309,662115.0,0.0,111322.0,111322.0,False,586606.9375,17665.92166548401,75507.1446035309
2019-01-12 09:58:00,562589.0,636425.0770822904,636426.0,0.0,73837.0,73837.0,False,564464.875,16836.066304627497,71960.20208229046
2019-01-12 09:59:00,583837.0,651229.3556403866,651230.0,0.0,67393.0,67393.0,False,578186.875,17089.28006774819,73042.48064038655
2019-01-12 10:00:00,672798.0,681063.5687949784,681064.0,0.0,8266.0,8266.0,False,605030.0625,17789.07112978503,76033.50629497848
2019-01-12 10:01:00,613156.0,747430.8689193059,747431.0,0.0,134275.0,134275.0,False,626536.75,28284.8205406286,120894.11891930581
2019-01-12 10:02:00,615925.0,731407.8991452227,731408.0,0.0,115483.0,115483.0,False,610283.375,28338.72697151987,121124.5241452228
2019-01-12 10:03:00,605002.0,739728.0789485994,739729.0,0.0,134727.0,134727.0,False,617800.375,28526.641791557795,121927.7039485994
2019-01-12 10:04:00,614712.0,722276.5304993292,722277.0,0.0,107565.0,107565.0,False,603414.5625,27809.371241714573,118861.96799932916
2019-01-12 10:05:00,632308.0,749540.5192499963,749541.0,0.0,117233.0,117233.0,False,629797.125,28015.592880474018,119743.39424999627
2019-01-12 10:06:00,629592.0,777645.2997441456,777646.0,0.0,148054.0,148054.0,False,660297.8125,27455.037906433023,117347.48724414562
2019-01-12 10:07:00,621169.0,782546.0605459055,782547.0,0.0,161378.0,161378.0,False,666577.0625,27132.521642300737,115968.99804590543
2019-01-12 10:08:00,611268.0,759212.9651885531,759213.0,0.0,147945.0,147945.0,False,637354.0625,28510.544802632485,121858.90268855308
2019-01-12 10:09:00,588057.0,755031.7610497522,755032.0,0.0,166975.0,166975.0,False,629018.8125,29482.44023271528,126012.94854975224
2019-01-12 10:10:00,630571.0,778403.9051728994,778404.0,0.0,147833.0,147833.0,False,644671.0625,31288.614278382593,133732.8426728993
2019-01-12 10:11:00,626327.0,711839.0455218321,711840.0,0.0,85513.0,85513.0,False,633245.375,18388.05631085431,78593.67052183209
2019-01-12 10:12:00,609606.0,704574.2238441196,704575.0,0.0,94969.0,94969.0,False,625095.3125,18595.17042043604,79478.91134411957
