timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t
2019-01-12 09:36:00,553495.0,684665.9269404483,684666.0,0.0,131171.0,131171.0,False,568766.8759622071,27856.487149082273,115899.05097824121
2019-01-12 09:37:00,559100.0,687539.3837510862,687540.0,0.0,128440.0,128440.0,False,571640.3327728449,27856.487149082273,115899.05097824121
2019-01-12 09:38:00,555599.0,693201.5414379236,693202.0,0.0,137603.0,137603.0,False,577302.4904596823,27856.487149082273,115899.05097824121
2019-01-12 09:39:00,570612.0,689011.9273152848,689012.0,0.0,118400.0,118400.0,False,573112.8763370436,27856.487149082273,115899.05097824121
2019-01-12 09:40:00,584966.0,703111.6280641025,703112.0,0.0,118146.0,118146.0,False,587212.5770858612,27856.487149082273,115899.05097824121
2019-01-12 09:41:00,571705.0,709881.7177949514,709882.0,0.0,138177.0,138177.0,False,593982.6668167101,27856.487149082273,115899.05097824121
2019-01-12 09:42:00,575588.0,698642.6725758221,698643.0,0.0,123055.0,123055.0,False,582743.6215975808,27856.487149082273,115899.05097824121
2019-01-12 09:43:00,565964.0,701679.1341745496,701680.0,0.0,135716.0,135716.0,False,585780.0831963083,27856.487149082273,115899.05097824121
2019-01-12 09:44:00,572865.0,691191.0023119953,691192.0,0.0,118327.0,118327.0,False,575291.951333754,27856.487149082273,115899.05097824121
2019-01-12 09:45:00,617089.0,701884.8576924099,701885.0,0.0,84796.0,84796.0,False,585985.8067141686,27856.487149082273,115899.05097824121
2019-01-12 09:46:00,615697.0,735085.0568895808,735086.0,0.0,119389.0,119389.0,False,619186.0059113395,27856.487149082273,115899.05097824121
2019-01-12 09:47:00,621582.0,734661.8671254975,734662.0,0.0,113080.0,113080.0,False,618762.8161472563,27856.487149082273,115899.05097824121
2019-01-12 09:48:00,602921.0,738158.4108843277,738159.0,0.0,135238.0,135238.0,False,622259.3599060865,27856.487149082273,115899.05097824121
2019-01-12 09:49:00,590658.0,721242.2643494954,721243.0,0.0,130585.0,130585.0,False,605343.2133712542,27856.487149082273,115899.05097824121
