timestamp,actual_demand,predicted,provisioned,cold_starts,idle_capacity,cost,is_extreme,base_prediction,sigma_t,buffer_t
2019-01-12 04:50:00,588657.0,671326.4553525468,671327.0,0.0,82670.0,82670.0,False,537419.9375,30561.30502233006,133906.51785254673
2019-01-12 04:51:00,580621.0,680247.8303525468,680248.0,0.0,99627.0,99627.0,False,546341.3125,30561.30502233006,133906.51785254673
2019-01-12 04:52:00,552778.0,686834.7053525468,686835.0,0.0,134057.0,134057.0,False,552928.1875,30561.30502233006,133906.51785254673
2019-01-12 04:53:00,530515.0,690686.2678525468,690687.0,0.0,160172.0,160172.0,False,556779.75,30561.30502233006,133906.51785254673
2019-01-12 04:54:00,532786.0,688856.9553525468,688857.0,0.0,156071.0,156071.0,False,554950.4375,30561.30502233006,133906.51785254673
2019-01-12 04:55:00,541348.0,684610.5803525468,684611.0,0.0,143263.0,143263.0,False,550704.0625,30561.30502233006,133906.51785254673
2019-01-12 04:56:00,536975.0,680184.0178525468,680185.0,0.0,143210.0,143210.0,False,546277.5,30561.30502233006,133906.51785254673
2019-01-12 04:57:00,530572.0,678656.5803525468,678657.0,0.0,148085.0,148085.0,False,544750.0625,30561.30502233006,133906.51785254673
2019-01-12 04:58:00,525627.0,671730.2053525468,671731.0,0.0,146104.0,146104.0,False,537823.6875,30561.30502233006,133906.51785254673
2019-01-12 04:59:00,540296.0,671354.9553525468,671355.0,0.0,131059.0,131059.0,False,537448.4375,30561.30502233006,133906.51785254673
2019-01-12 05:00:00,647028.0,670686.5803525468,670687.0,0.0,23659.0,23659.0,False,536780.0625,30561.30502233006,133906.51785254673
2019-01-12 05:01:00,622708.0,688327.7053525468,688328.0,0.0,65620.0,65620.0,False,554421.1875,30561.30502233006,133906.51785254673
2019-01-12 05:02:00,582150.0,692001.7053525468,692002.0,0.0,109852.0,109852.0,False,558095.1875,30561.30502233006,133906.51785254673
2019-01-12 05:03:00,570577.0,692534.2678525468,692535.0,0.0,121958.0,121958.0,False,558627.75,30561.30502233006,133906.51785254673
2019-01-12 05:04:00,547418.0,689046.0178525468,689047.0,0.0,141629.0,141629.0,False,555139.5,30561.30502233006,133906.51785254673
2019-01-12 05:05:00,559395.0,689927.0803525468,689928.0,0.0,130533.0,130533.0,False,556020.5625,30561.30502233006,133906.51785254673
2019-01-12 05:06:00,525129.0,692177.2053525468,692178.0,0.0,167049.0,167049.0,False,558270.6875,30561.30502233006,133906.51785254673
2019-01-12 05:07:00,586948.0,681770.4553525468,681771.0,0.0,94823.0,94823.0,False,547863.9375,30561.30502233006,133906.51785254673
2019-01-12 05:08:00,647579.0,693647.5178525468,693648.0,0.0,46069.0,46069.0,False,559741.0,30561.30502233006,133906.51785254673
2019-01-12 05:09:00,605381.0,727615.7678525468,727616.0,0.0,122235.0,122235.0,False,593709.25,30561.30502233006,133906.51785254673
2019-01-12 05:10:00,560253.0,730756.5803525468,730757.0,0.0,170504.0,170504.0,False,596850.0625,30561.30502233006,133906.51785254673
2019-01-12 05:11:00,532885.0,708205.5803525468,708206.0,0.0,175321.0,175321.0,False,574299.0625,30561.30502233006,133906.51785254673
2019-01-12 05:12:00,588134.0,696322.2053525468,696323.0,0.0,108189.0,108189.0,False,562415.6875,30561.30502233006,133906.51785254673
2019-01-12 05:13:00,628095.0,699024.0803525468,699025.0,0.0,70930.0,70930.0,False,565117.5625,30561.30502233006,133906.51785254673
