timestamp,concurrency,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,lag_9,lag_10,lag_1440
2025-01-07 13:04:00,63,42.0,33.0,87.0,116.0,49.0,35.0,37.0,52.0,60.0,28.0,70.0
2025-01-07 13:05:00,71,63.0,42.0,33.0,87.0,116.0,49.0,35.0,37.0,52.0,60.0,43.0
2025-01-07 13:06:00,71,71.0,63.0,42.0,33.0,87.0,116.0,49.0,35.0,37.0,52.0,82.0
2025-01-07 13:07:00,53,71.0,71.0,63.0,42.0,33.0,87.0,116.0,49.0,35.0,37.0,51.0
2025-01-07 13:08:00,58,53.0,71.0,71.0,63.0,42.0,33.0,87.0,116.0,49.0,35.0,44.0
2025-01-07 13:09:00,60,58.0,53.0,71.0,71.0,63.0,42.0,33.0,87.0,116.0,49.0,55.0
2025-01-07 13:10:00,65,60.0,58.0,53.0,71.0,71.0,63.0,42.0,33.0,87.0,116.0,55.0
2025-01-07 13:11:00,60,65.0,60.0,58.0,53.0,71.0,71.0,63.0,42.0,33.0,87.0,44.0
2025-01-07 13:12:00,36,60.0,65.0,60.0,58.0,53.0,71.0,71.0,63.0,42.0,33.0,43.0
2025-01-07 13:13:00,70,36.0,60.0,65.0,60.0,58.0,53.0,71.0,71.0,63.0,42.0,47.0
2025-01-07 13:14:00,24,70.0,36.0,60.0,65.0,60.0,58.0,53.0,71.0,71.0,63.0,27.0
2025-01-07 13:15:00,57,24.0,70.0,36.0,60.0,65.0,60.0,58.0,53.0,71.0,71.0,64.0
2025-01-07 13:16:00,70,57.0,24.0,70.0,36.0,60.0,65.0,60.0,58.0,53.0,71.0,60.0
2025-01-07 13:17:00,38,70.0,57.0,24.0,70.0,36.0,60.0,65.0,60.0,58.0,53.0,31.0
2025-01-07 13:18:00,27,38.0,70.0,57.0,24.0,70.0,36.0,60.0,65.0,60.0,58.0,45.0
2025-01-07 13:19:00,47,27.0,38.0,70.0,57.0,24.0,70.0,36.0,60.0,65.0,60.0,52.0
2025-01-07 13:20:00,51,47.0,27.0,38.0,70.0,57.0,24.0,70.0,36.0,60.0,65.0,61.0
2025-01-07 13:21:00,57,51.0,47.0,27.0,38.0,70.0,57.0,24.0,70.0,36.0,60.0,62.0
2025-01-07 13:22:00,40,57.0,51.0,47.0,27.0,38.0,70.0,57.0,24.0,70.0,36.0,34.0
2025-01-07 13:23:00,69,40.0,57.0,51.0,47.0,27.0,38.0,70.0,57.0,24.0,70.0,47.0
2025-01-07 13:24:00,60,69.0,40.0,57.0,51.0,47.0,27.0,38.0,70.0,57.0,24.0,47.0
2025-01-07 13:25:00,56,60.0,69.0,40.0,57.0,51.0,47.0,27.0,38.0,70.0,57.0,66.0
2025-01-07 13:26:00,77,56.0,60.0,69.0,40.0,57.0,51.0,47.0,27.0,38.0,70.0,69.0
2025-01-07 13:27:00,43,77.0,56.0,60.0,69.0,40.0,57.0,51.0,47.0,27.0,38.0,53.0
2025-01-07 13:28:00,54,43.0,77.0,56.0,60.0,69.0,40.0,57.0,51.0,47.0,27.0,36.0
2025-01-07 13:29:00,47,54.0,43.0,77.0,56.0,60.0,69.0,40.0,57.0,51.0,47.0,36.0
2025-01-07 13:30:00,52,47.0,54.0,43.0,77.0,56.0,60.0,69.0,40.0,57.0,51.0,65.0
2025-01-07 13:31:00,50,52.0,47.0,54.0,43.0,77.0,56.0,60.0,69.0,40.0,57.0,53.0
2025-01-07 13:32:00,46,50.0,52.0,47.0,54.0,43.0,77.0,56.0,60.0,69.0,40.0,47.0
2025-01-07 13:33:00,49,46.0,50.0,52.0,47.0,54.0,43.0,77.0,56.0,60.0,69.0,69.0
2025-01-07 13:34:00,43,49.0,46.0,50.0,52.0,47.0,54.0,43.0,77.0,56.0,60.0,52.0
2025-01-07 13:35:00,52,43.0,49.0,46.0,50.0,52.0,47.0,54.0,43.0,77.0,56.0,38.0
2025-01-07 13:36:00,86,52.0,43.0,49.0,46.0,50.0,52.0,47.0,54.0,43.0,77.0,73.0
2025-01-07 13:37:00,38,86.0,52.0,43.0,49.0,46.0,50.0,52.0,47.0,54.0,43.0,47.0
2025-01-07 13:38:00,44,38.0,86.0,52.0,43.0,49.0,46.0,50.0,52.0,47.0,54.0,30.0
2025-01-07 13:39:00,61,44.0,38.0,86.0,52.0,43.0,49.0,46.0,50.0,52.0,47.0,50.0
2025-01-07 13:40:00,89,61.0,44.0,38.0,86.0,52.0,43.0,49.0,46.0,50.0,52.0,69.0
2025-01-07 13:41:00,44,89.0,61.0,44.0,38.0,86.0,52.0,43.0,49.0,46.0,50.0,32.0
2025-01-07 13:42:00,56,44.0,89.0,61.0,44.0,38.0,86.0,52.0,43.0,49.0,46.0,41.0
2025-01-07 13:43:00,43,56.0,44.0,89.0,61.0,44.0,38.0,86.0,52.0,43.0,49.0,64.0
2025-01-07 13:44:00,58,43.0,56.0,44.0,89.0,61.0,44.0,38.0,86.0,52.0,43.0,45.0
2025-01-07 13:45:00,49,58.0,43.0,56.0,44.0,89.0,61.0,44.0,38.0,86.0,52.0,57.0
2025-01-07 13:46:00,53,49.0,58.0,43.0,56.0,44.0,89.0,61.0,44.0,38.0,86.0,67.0
2025-01-07 13:47:00,24,53.0,49.0,58.0,43.0,56.0,44.0,89.0,61.0,44.0,38.0,35.0
2025-01-07 13:48:00,49,24.0,53.0,49.0,58.0,43.0,56.0,44.0,89.0,61.0,44.0,64.0
2025-01-07 13:49:00,43,49.0,24.0,53.0,49.0,58.0,43.0,56.0,44.0,89.0,61.0,38.0
2025-01-07 13:50:00,41,43.0,49.0,24.0,53.0,49.0,58.0,43.0,56.0,44.0,89.0,36.0
2025-01-07 13:51:00,53,41.0,43.0,49.0,24.0,53.0,49.0,58.0,43.0,56.0,44.0,65.0
2025-01-07 13:52:00,52,53.0,41.0,43.0,49.0,24.0,53.0,49.0,58.0,43.0,56.0,49.0
2025-01-07 13:53:00,52,52.0,53.0,41.0,43.0,49.0,24.0,53.0,49.0,58.0,43.0,34.0
2025-01-07 13:54:00,32,52.0,52.0,53.0,41.0,43.0,49.0,24.0,53.0,49.0,58.0,46.0
2025-01-07 13:55:00,74,32.0,52.0,52.0,53.0,41.0,43.0,49.0,24.0,53.0,49.0,46.0
2025-01-07 13:56:00,34,74.0,32.0,52.0,52.0,53.0,41.0,43.0,49.0,24.0,53.0,55.0
2025-01-07 13:57:00,38,34.0,74.0,32.0,52.0,52.0,53.0,41.0,43.0,49.0,24.0,61.0
2025-01-07 13:58:00,40,38.0,34.0,74.0,32.0,52.0,52.0,53.0,41.0,43.0,49.0,43.0
2025-01-07 13:59:00,34,40.0,38.0,34.0,74.0,32.0,52.0,52.0,53.0,41.0,43.0,32.0
2025-01-07 14:00:00,96,34.0,40.0,38.0,34.0,74.0,32.0,52.0,52.0,53.0,41.0,114.0
2025-01-07 14:01:00,55,96.0,34.0,40.0,38.0,34.0,74.0,32.0,52.0,52.0,53.0,51.0
2025-01-07 14:02:00,38,55.0,96.0,34.0,40.0,38.0,34.0,74.0,32.0,52.0,52.0,50.0
2025-01-07 14:03:00,64,38.0,55.0,96.0,34.0,40.0,38.0,34.0,74.0,32.0,52.0,96.0
2025-01-07 14:04:00,76,64.0,38.0,55.0,96.0,34.0,40.0,38.0,34.0,74.0,32.0,57.0
2025-01-07 14:05:00,48,76.0,64.0,38.0,55.0,96.0,34.0,40.0,38.0,34.0,74.0,49.0
2025-01-07 14:06:00,56,48.0,76.0,64.0,38.0,55.0,96.0,34.0,40.0,38.0,34.0,59.0
2025-01-07 14:07:00,57,56.0,48.0,76.0,64.0,38.0,55.0,96.0,34.0,40.0,38.0,62.0
2025-01-07 14:08:00,54,57.0,56.0,48.0,76.0,64.0,38.0,55.0,96.0,34.0,40.0,52.0
2025-01-07 14:09:00,36,54.0,57.0,56.0,48.0,76.0,64.0,38.0,55.0,96.0,34.0,52.0
2025-01-07 14:10:00,39,36.0,54.0,57.0,56.0,48.0,76.0,64.0,38.0,55.0,96.0,52.0
2025-01-07 14:11:00,50,39.0,36.0,54.0,57.0,56.0,48.0,76.0,64.0,38.0,55.0,46.0
2025-01-07 14:12:00,50,50.0,39.0,36.0,54.0,57.0,56.0,48.0,76.0,64.0,38.0,40.0
2025-01-07 14:13:00,48,50.0,50.0,39.0,36.0,54.0,57.0,56.0,48.0,76.0,64.0,40.0
2025-01-07 14:14:00,29,48.0,50.0,50.0,39.0,36.0,54.0,57.0,56.0,48.0,76.0,41.0
2025-01-07 14:15:00,44,29.0,48.0,50.0,50.0,39.0,36.0,54.0,57.0,56.0,48.0,35.0
2025-01-07 14:16:00,65,44.0,29.0,48.0,50.0,50.0,39.0,36.0,54.0,57.0,56.0,48.0
2025-01-07 14:17:00,33,65.0,44.0,29.0,48.0,50.0,50.0,39.0,36.0,54.0,57.0,23.0
2025-01-07 14:18:00,44,33.0,65.0,44.0,29.0,48.0,50.0,50.0,39.0,36.0,54.0,57.0
2025-01-07 14:19:00,47,44.0,33.0,65.0,44.0,29.0,48.0,50.0,50.0,39.0,36.0,27.0
2025-01-07 14:20:00,42,47.0,44.0,33.0,65.0,44.0,29.0,48.0,50.0,50.0,39.0,60.0
2025-01-07 14:21:00,57,42.0,47.0,44.0,33.0,65.0,44.0,29.0,48.0,50.0,50.0,41.0
2025-01-07 14:22:00,50,57.0,42.0,47.0,44.0,33.0,65.0,44.0,29.0,48.0,50.0,48.0
2025-01-07 14:23:00,54,50.0,57.0,42.0,47.0,44.0,33.0,65.0,44.0,29.0,48.0,33.0
2025-01-07 14:24:00,43,54.0,50.0,57.0,42.0,47.0,44.0,33.0,65.0,44.0,29.0,38.0
2025-01-07 14:25:00,63,43.0,54.0,50.0,57.0,42.0,47.0,44.0,33.0,65.0,44.0,50.0
2025-01-07 14:26:00,49,63.0,43.0,54.0,50.0,57.0,42.0,47.0,44.0,33.0,65.0,46.0
2025-01-07 14:27:00,37,49.0,63.0,43.0,54.0,50.0,57.0,42.0,47.0,44.0,33.0,38.0
2025-01-07 14:28:00,41,37.0,49.0,63.0,43.0,54.0,50.0,57.0,42.0,47.0,44.0,48.0
2025-01-07 14:29:00,27,41.0,37.0,49.0,63.0,43.0,54.0,50.0,57.0,42.0,47.0,35.0
2025-01-07 14:30:00,52,27.0,41.0,37.0,49.0,63.0,43.0,54.0,50.0,57.0,42.0,53.0
2025-01-07 14:31:00,51,52.0,27.0,41.0,37.0,49.0,63.0,43.0,54.0,50.0,57.0,54.0
2025-01-07 14:32:00,56,51.0,52.0,27.0,41.0,37.0,49.0,63.0,43.0,54.0,50.0,60.0
2025-01-07 14:33:00,68,56.0,51.0,52.0,27.0,41.0,37.0,49.0,63.0,43.0,54.0,44.0
2025-01-07 14:34:00,47,68.0,56.0,51.0,52.0,27.0,41.0,37.0,49.0,63.0,43.0,69.0
2025-01-07 14:35:00,36,47.0,68.0,56.0,51.0,52.0,27.0,41.0,37.0,49.0,63.0,44.0
2025-01-07 14:36:00,78,36.0,47.0,68.0,56.0,51.0,52.0,27.0,41.0,37.0,49.0,77.0
2025-01-07 14:37:00,40,78.0,36.0,47.0,68.0,56.0,51.0,52.0,27.0,41.0,37.0,35.0
2025-01-07 14:38:00,23,40.0,78.0,36.0,47.0,68.0,56.0,51.0,52.0,27.0,41.0,54.0
2025-01-07 14:39:00,53,23.0,40.0,78.0,36.0,47.0,68.0,56.0,51.0,52.0,27.0,34.0
2025-01-07 14:40:00,53,53.0,23.0,40.0,78.0,36.0,47.0,68.0,56.0,51.0,52.0,56.0
2025-01-07 14:41:00,28,53.0,53.0,23.0,40.0,78.0,36.0,47.0,68.0,56.0,51.0,45.0
2025-01-07 14:42:00,55,28.0,53.0,53.0,23.0,40.0,78.0,36.0,47.0,68.0,56.0,52.0
2025-01-07 14:43:00,55,55.0,28.0,53.0,53.0,23.0,40.0,78.0,36.0,47.0,68.0,46.0
2025-01-07 14:44:00,50,55.0,55.0,28.0,53.0,53.0,23.0,40.0,78.0,36.0,47.0,54.0
2025-01-07 14:45:00,54,50.0,55.0,55.0,28.0,53.0,53.0,23.0,40.0,78.0,36.0,58.0
2025-01-07 14:46:00,48,54.0,50.0,55.0,55.0,28.0,53.0,53.0,23.0,40.0,78.0,57.0
2025-01-07 14:47:00,30,48.0,54.0,50.0,55.0,55.0,28.0,53.0,53.0,23.0,40.0,31.0
2025-01-07 14:48:00,45,30.0,48.0,54.0,50.0,55.0,55.0,28.0,53.0,53.0,23.0,48.0
2025-01-07 14:49:00,56,45.0,30.0,48.0,54.0,50.0,55.0,55.0,28.0,53.0,53.0,39.0
2025-01-07 14:50:00,35,56.0,45.0,30.0,48.0,54.0,50.0,55.0,55.0,28.0,53.0,41.0
2025-01-07 14:51:00,40,35.0,56.0,45.0,30.0,48.0,54.0,50.0,55.0,55.0,28.0,42.0
2025-01-07 14:52:00,37,40.0,35.0,56.0,45.0,30.0,48.0,54.0,50.0,55.0,55.0,38.0
2025-01-07 14:53:00,51,37.0,40.0,35.0,56.0,45.0,30.0,48.0,54.0,50.0,55.0,41.0
2025-01-07 14:54:00,34,51.0,37.0,40.0,35.0,56.0,45.0,30.0,48.0,54.0,50.0,32.0
2025-01-07 14:55:00,41,34.0,51.0,37.0,40.0,35.0,56.0,45.0,30.0,48.0,54.0,33.0
2025-01-07 14:56:00,58,41.0,34.0,51.0,37.0,40.0,35.0,56.0,45.0,30.0,48.0,53.0
2025-01-07 14:57:00,26,58.0,41.0,34.0,51.0,37.0,40.0,35.0,56.0,45.0,30.0,29.0
2025-01-07 14:58:00,39,26.0,58.0,41.0,34.0,51.0,37.0,40.0,35.0,56.0,45.0,32.0
2025-01-07 14:59:00,29,39.0,26.0,58.0,41.0,34.0,51.0,37.0,40.0,35.0,56.0,37.0
2025-01-07 15:00:00,74,29.0,39.0,26.0,58.0,41.0,34.0,51.0,37.0,40.0,35.0,64.0
2025-01-07 15:01:00,57,74.0,29.0,39.0,26.0,58.0,41.0,34.0,51.0,37.0,40.0,44.0
2025-01-07 15:02:00,33,57.0,74.0,29.0,39.0,26.0,58.0,41.0,34.0,51.0,37.0,34.0
2025-01-07 15:03:00,50,33.0,57.0,74.0,29.0,39.0,26.0,58.0,41.0,34.0,51.0,61.0
2025-01-07 15:04:00,60,50.0,33.0,57.0,74.0,29.0,39.0,26.0,58.0,41.0,34.0,56.0
2025-01-07 15:05:00,52,60.0,50.0,33.0,57.0,74.0,29.0,39.0,26.0,58.0,41.0,51.0
2025-01-07 15:06:00,57,52.0,60.0,50.0,33.0,57.0,74.0,29.0,39.0,26.0,58.0,68.0
2025-01-07 15:07:00,59,57.0,52.0,60.0,50.0,33.0,57.0,74.0,29.0,39.0,26.0,59.0
2025-01-07 15:08:00,50,59.0,57.0,52.0,60.0,50.0,33.0,57.0,74.0,29.0,39.0,41.0
2025-01-07 15:09:00,40,50.0,59.0,57.0,52.0,60.0,50.0,33.0,57.0,74.0,29.0,33.0
2025-01-07 15:10:00,44,40.0,50.0,59.0,57.0,52.0,60.0,50.0,33.0,57.0,74.0,54.0
2025-01-07 15:11:00,36,44.0,40.0,50.0,59.0,57.0,52.0,60.0,50.0,33.0,57.0,34.0
2025-01-07 15:12:00,37,36.0,44.0,40.0,50.0,59.0,57.0,52.0,60.0,50.0,33.0,65.0
2025-01-07 15:13:00,56,37.0,36.0,44.0,40.0,50.0,59.0,57.0,52.0,60.0,50.0,57.0
2025-01-07 15:14:00,27,56.0,37.0,36.0,44.0,40.0,50.0,59.0,57.0,52.0,60.0,27.0
2025-01-07 15:15:00,47,27.0,56.0,37.0,36.0,44.0,40.0,50.0,59.0,57.0,52.0,55.0
2025-01-07 15:16:00,63,47.0,27.0,56.0,37.0,36.0,44.0,40.0,50.0,59.0,57.0,52.0
2025-01-07 15:17:00,21,63.0,47.0,27.0,56.0,37.0,36.0,44.0,40.0,50.0,59.0,30.0
2025-01-07 15:18:00,30,21.0,63.0,47.0,27.0,56.0,37.0,36.0,44.0,40.0,50.0,40.0
2025-01-07 15:19:00,35,30.0,21.0,63.0,47.0,27.0,56.0,37.0,36.0,44.0,40.0,26.0
2025-01-07 15:20:00,52,35.0,30.0,21.0,63.0,47.0,27.0,56.0,37.0,36.0,44.0,47.0
2025-01-07 15:21:00,33,52.0,35.0,30.0,21.0,63.0,47.0,27.0,56.0,37.0,36.0,42.0
2025-01-07 15:22:00,36,33.0,52.0,35.0,30.0,21.0,63.0,47.0,27.0,56.0,37.0,36.0
2025-01-07 15:23:00,36,36.0,33.0,52.0,35.0,30.0,21.0,63.0,47.0,27.0,56.0,40.0
2025-01-07 15:24:00,58,36.0,36.0,33.0,52.0,35.0,30.0,21.0,63.0,47.0,27.0,35.0
2025-01-07 15:25:00,42,58.0,36.0,36.0,33.0,52.0,35.0,30.0,21.0,63.0,47.0,66.0
2025-01-07 15:26:00,50,42.0,58.0,36.0,36.0,33.0,52.0,35.0,30.0,21.0,63.0,37.0
2025-01-07 15:27:00,53,50.0,42.0,58.0,36.0,36.0,33.0,52.0,35.0,30.0,21.0,39.0
2025-01-07 15:28:00,39,53.0,50.0,42.0,58.0,36.0,36.0,33.0,52.0,35.0,30.0,31.0
2025-01-07 15:29:00,20,39.0,53.0,50.0,42.0,58.0,36.0,36.0,33.0,52.0,35.0,26.0
2025-01-07 15:30:00,53,20.0,39.0,53.0,50.0,42.0,58.0,36.0,36.0,33.0,52.0,52.0
2025-01-07 15:31:00,45,53.0,20.0,39.0,53.0,50.0,42.0,58.0,36.0,36.0,33.0,38.0
2025-01-07 15:32:00,44,45.0,53.0,20.0,39.0,53.0,50.0,42.0,58.0,36.0,36.0,40.0
2025-01-07 15:33:00,44,44.0,45.0,53.0,20.0,39.0,53.0,50.0,42.0,58.0,36.0,56.0
2025-01-07 15:34:00,54,44.0,44.0,45.0,53.0,20.0,39.0,53.0,50.0,42.0,58.0,51.0
2025-01-07 15:35:00,34,54.0,44.0,44.0,45.0,53.0,20.0,39.0,53.0,50.0,42.0,52.0
2025-01-07 15:36:00,52,34.0,54.0,44.0,44.0,45.0,53.0,20.0,39.0,53.0,50.0,52.0
2025-01-07 15:37:00,44,52.0,34.0,54.0,44.0,44.0,45.0,53.0,20.0,39.0,53.0,43.0
2025-01-07 15:38:00,34,44.0,52.0,34.0,54.0,44.0,44.0,45.0,53.0,20.0,39.0,25.0
2025-01-07 15:39:00,30,34.0,44.0,52.0,34.0,54.0,44.0,44.0,45.0,53.0,20.0,31.0
2025-01-07 15:40:00,62,30.0,34.0,44.0,52.0,34.0,54.0,44.0,44.0,45.0,53.0,57.0
2025-01-07 15:41:00,34,62.0,30.0,34.0,44.0,52.0,34.0,54.0,44.0,44.0,45.0,37.0
2025-01-07 15:42:00,58,34.0,62.0,30.0,34.0,44.0,52.0,34.0,54.0,44.0,44.0,49.0
2025-01-07 15:43:00,46,58.0,34.0,62.0,30.0,34.0,44.0,52.0,34.0,54.0,44.0,38.0
2025-01-07 15:44:00,35,46.0,58.0,34.0,62.0,30.0,34.0,44.0,52.0,34.0,54.0,52.0
2025-01-07 15:45:00,45,35.0,46.0,58.0,34.0,62.0,30.0,34.0,44.0,52.0,34.0,43.0
2025-01-07 15:46:00,43,45.0,35.0,46.0,58.0,34.0,62.0,30.0,34.0,44.0,52.0,39.0
2025-01-07 15:47:00,24,43.0,45.0,35.0,46.0,58.0,34.0,62.0,30.0,34.0,44.0,26.0
2025-01-07 15:48:00,36,24.0,43.0,45.0,35.0,46.0,58.0,34.0,62.0,30.0,34.0,55.0
2025-01-07 15:49:00,37,36.0,24.0,43.0,45.0,35.0,46.0,58.0,34.0,62.0,30.0,37.0
2025-01-07 15:50:00,44,37.0,36.0,24.0,43.0,45.0,35.0,46.0,58.0,34.0,62.0,30.0
2025-01-07 15:51:00,32,44.0,37.0,36.0,24.0,43.0,45.0,35.0,46.0,58.0,34.0,43.0
2025-01-07 15:52:00,27,32.0,44.0,37.0,36.0,24.0,43.0,45.0,35.0,46.0,58.0,47.0
2025-01-07 15:53:00,31,27.0,32.0,44.0,37.0,36.0,24.0,43.0,45.0,35.0,46.0,37.0
2025-01-07 15:54:00,30,31.0,27.0,32.0,44.0,37.0,36.0,24.0,43.0,45.0,35.0,32.0
2025-01-07 15:55:00,34,30.0,31.0,27.0,32.0,44.0,37.0,36.0,24.0,43.0,45.0,38.0
2025-01-07 15:56:00,36,34.0,30.0,31.0,27.0,32.0,44.0,37.0,36.0,24.0,43.0,41.0
2025-01-07 15:57:00,36,36.0,34.0,30.0,31.0,27.0,32.0,44.0,37.0,36.0,24.0,36.0
2025-01-07 15:58:00,38,36.0,36.0,34.0,30.0,31.0,27.0,32.0,44.0,37.0,36.0,40.0
2025-01-07 15:59:00,27,38.0,36.0,36.0,34.0,30.0,31.0,27.0,32.0,44.0,37.0,36.0
2025-01-07 16:00:00,132,27.0,38.0,36.0,36.0,34.0,30.0,31.0,27.0,32.0,44.0,142.0
2025-01-07 16:01:00,47,132.0,27.0,38.0,36.0,36.0,34.0,30.0,31.0,27.0,32.0,60.0
2025-01-07 16:02:00,33,47.0,132.0,27.0,38.0,36.0,36.0,34.0,30.0,31.0,27.0,44.0
2025-01-07 16:03:00,66,33.0,47.0,132.0,27.0,38.0,36.0,36.0,34.0,30.0,31.0,43.0
2025-01-07 16:04:00,53,66.0,33.0,47.0,132.0,27.0,38.0,36.0,36.0,34.0,30.0,53.0
2025-01-07 16:05:00,46,53.0,66.0,33.0,47.0,132.0,27.0,38.0,36.0,36.0,34.0,46.0
2025-01-07 16:06:00,61,46.0,53.0,66.0,33.0,47.0,132.0,27.0,38.0,36.0,36.0,59.0
2025-01-07 16:07:00,53,61.0,46.0,53.0,66.0,33.0,47.0,132.0,27.0,38.0,36.0,58.0
2025-01-07 16:08:00,35,53.0,61.0,46.0,53.0,66.0,33.0,47.0,132.0,27.0,38.0,46.0
2025-01-07 16:09:00,31,35.0,53.0,61.0,46.0,53.0,66.0,33.0,47.0,132.0,27.0,37.0
2025-01-07 16:10:00,53,31.0,35.0,53.0,61.0,46.0,53.0,66.0,33.0,47.0,132.0,62.0
2025-01-07 16:11:00,37,53.0,31.0,35.0,53.0,61.0,46.0,53.0,66.0,33.0,47.0,26.0
2025-01-07 16:12:00,34,37.0,53.0,31.0,35.0,53.0,61.0,46.0,53.0,66.0,33.0,42.0
2025-01-07 16:13:00,38,34.0,37.0,53.0,31.0,35.0,53.0,61.0,46.0,53.0,66.0,40.0
2025-01-07 16:14:00,20,38.0,34.0,37.0,53.0,31.0,35.0,53.0,61.0,46.0,53.0,24.0
2025-01-07 16:15:00,31,20.0,38.0,34.0,37.0,53.0,31.0,35.0,53.0,61.0,46.0,31.0
2025-01-07 16:16:00,47,31.0,20.0,38.0,34.0,37.0,53.0,31.0,35.0,53.0,61.0,39.0
2025-01-07 16:17:00,18,47.0,31.0,20.0,38.0,34.0,37.0,53.0,31.0,35.0,53.0,27.0
2025-01-07 16:18:00,30,18.0,47.0,31.0,20.0,38.0,34.0,37.0,53.0,31.0,35.0,42.0
2025-01-07 16:19:00,24,30.0,18.0,47.0,31.0,20.0,38.0,34.0,37.0,53.0,31.0,38.0
2025-01-07 16:20:00,46,24.0,30.0,18.0,47.0,31.0,20.0,38.0,34.0,37.0,53.0,45.0
2025-01-07 16:21:00,35,46.0,24.0,30.0,18.0,47.0,31.0,20.0,38.0,34.0,37.0,34.0
2025-01-07 16:22:00,28,35.0,46.0,24.0,30.0,18.0,47.0,31.0,20.0,38.0,34.0,30.0
2025-01-07 16:23:00,35,28.0,35.0,46.0,24.0,30.0,18.0,47.0,31.0,20.0,38.0,39.0
2025-01-07 16:24:00,38,35.0,28.0,35.0,46.0,24.0,30.0,18.0,47.0,31.0,20.0,45.0
2025-01-07 16:25:00,55,38.0,35.0,28.0,35.0,46.0,24.0,30.0,18.0,47.0,31.0,49.0
2025-01-07 16:26:00,30,55.0,38.0,35.0,28.0,35.0,46.0,24.0,30.0,18.0,47.0,53.0
2025-01-07 16:27:00,34,30.0,55.0,38.0,35.0,28.0,35.0,46.0,24.0,30.0,18.0,31.0
2025-01-07 16:28:00,54,34.0,30.0,55.0,38.0,35.0,28.0,35.0,46.0,24.0,30.0,42.0
2025-01-07 16:29:00,19,54.0,34.0,30.0,55.0,38.0,35.0,28.0,35.0,46.0,24.0,14.0
2025-01-07 16:30:00,44,19.0,54.0,34.0,30.0,55.0,38.0,35.0,28.0,35.0,46.0,50.0
2025-01-07 16:31:00,42,44.0,19.0,54.0,34.0,30.0,55.0,38.0,35.0,28.0,35.0,53.0
2025-01-07 16:32:00,35,42.0,44.0,19.0,54.0,34.0,30.0,55.0,38.0,35.0,28.0,26.0
2025-01-07 16:33:00,44,35.0,42.0,44.0,19.0,54.0,34.0,30.0,55.0,38.0,35.0,38.0
2025-01-07 16:34:00,41,44.0,35.0,42.0,44.0,19.0,54.0,34.0,30.0,55.0,38.0,56.0
2025-01-07 16:35:00,38,41.0,44.0,35.0,42.0,44.0,19.0,54.0,34.0,30.0,55.0,29.0
2025-01-07 16:36:00,53,38.0,41.0,44.0,35.0,42.0,44.0,19.0,54.0,34.0,30.0,49.0
2025-01-07 16:37:00,43,53.0,38.0,41.0,44.0,35.0,42.0,44.0,19.0,54.0,34.0,47.0
2025-01-07 16:38:00,21,43.0,53.0,38.0,41.0,44.0,35.0,42.0,44.0,19.0,54.0,34.0
2025-01-07 16:39:00,26,21.0,43.0,53.0,38.0,41.0,44.0,35.0,42.0,44.0,19.0,36.0
2025-01-07 16:40:00,46,26.0,21.0,43.0,53.0,38.0,41.0,44.0,35.0,42.0,44.0,37.0
2025-01-07 16:41:00,39,46.0,26.0,21.0,43.0,53.0,38.0,41.0,44.0,35.0,42.0,40.0
2025-01-07 16:42:00,31,39.0,46.0,26.0,21.0,43.0,53.0,38.0,41.0,44.0,35.0,28.0
2025-01-07 16:43:00,47,31.0,39.0,46.0,26.0,21.0,43.0,53.0,38.0,41.0,44.0,59.0
2025-01-07 16:44:00,34,47.0,31.0,39.0,46.0,26.0,21.0,43.0,53.0,38.0,41.0,35.0
2025-01-07 16:45:00,42,34.0,47.0,31.0,39.0,46.0,26.0,21.0,43.0,53.0,38.0,40.0
2025-01-07 16:46:00,53,42.0,34.0,47.0,31.0,39.0,46.0,26.0,21.0,43.0,53.0,56.0
2025-01-07 16:47:00,17,53.0,42.0,34.0,47.0,31.0,39.0,46.0,26.0,21.0,43.0,30.0
2025-01-07 16:48:00,38,17.0,53.0,42.0,34.0,47.0,31.0,39.0,46.0,26.0,21.0,41.0
2025-01-07 16:49:00,30,38.0,17.0,53.0,42.0,34.0,47.0,31.0,39.0,46.0,26.0,28.0
2025-01-07 16:50:00,31,30.0,38.0,17.0,53.0,42.0,34.0,47.0,31.0,39.0,46.0,41.0
2025-01-07 16:51:00,37,31.0,30.0,38.0,17.0,53.0,42.0,34.0,47.0,31.0,39.0,27.0
2025-01-07 16:52:00,34,37.0,31.0,30.0,38.0,17.0,53.0,42.0,34.0,47.0,31.0,34.0
2025-01-07 16:53:00,30,34.0,37.0,31.0,30.0,38.0,17.0,53.0,42.0,34.0,47.0,27.0
2025-01-07 16:54:00,26,30.0,34.0,37.0,31.0,30.0,38.0,17.0,53.0,42.0,34.0,28.0
2025-01-07 16:55:00,31,26.0,30.0,34.0,37.0,31.0,30.0,38.0,17.0,53.0,42.0,25.0
2025-01-07 16:56:00,31,31.0,26.0,30.0,34.0,37.0,31.0,30.0,38.0,17.0,53.0,41.0
2025-01-07 16:57:00,38,31.0,31.0,26.0,30.0,34.0,37.0,31.0,30.0,38.0,17.0,29.0
2025-01-07 16:58:00,21,38.0,31.0,31.0,26.0,30.0,34.0,37.0,31.0,30.0,38.0,25.0
2025-01-07 16:59:00,14,21.0,38.0,31.0,31.0,26.0,30.0,34.0,37.0,31.0,30.0,23.0
